"Customer Id","Customer Name","Customer Site Status	","Bank Id","Bank Name","Atm ID","Address","Country","State","City","BranchCode","SiteId","LHO","Site Status","Site Type","Employee Id","Employee Name","Employee Role","Employee Contact Number","Type Of Work","Service Id","Service Name","Takeover Date","Handover Date","Cost To Client"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000199080","SBI Lalitagari Sab Branch, Vill- Lalitagari, Po-Kharia Moynapur, Ps-Uluberia, Dist-Howrah - 711316","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-22","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000199083","CHENGAIL, VILL.- CHENGAIL BIBEKANANDA ROAD, P.O.- CHENGAIL, P.S.- ULUBERIA, DIST.- HOWRAH-711307","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202064","Talbagicha  Market,  Vill& P.O.- Talbagicha, P.S.- Kharagpur Local, Dist.- West Medinipur, West Bengal ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202065","Mohammadpur(Keshiery More) P.O.+P.S.- Belda, Dist.- Paschim Medinipur- 721424","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202066","Keshiary BusstanBusstViP.O.+P.S.-Keshiary, Dist- Pachim Medinipur, West Bengal ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202067","Near Sardiha Railway,  Village : Manikpara, Po:Sardiha, Paschim Mednipur- 721513 ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202069","Vill+Po:Rohini, Ps:Sankrail, Dist:Paschim Medinipur","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202070","At & Po- Dasagram, Dasagram, Paschim Midnaporre - 721467","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202071","Gul Manjil', Bhawanipur, Kharagpur, Paschim Midnapore  - 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202072","PO KHALSURI, DIST PASCHIM MIDNAPORE, PIN 721513","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202073","SBI Baligeria Branch, PO BALIGERIA, DT PASCHIM MIDNAPORE, WEST BENGAL - 721125","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202074","Village+ Post Sabang, Balichak, East Midnapur 721144","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202075","IIT Campus, Tech Market, Kharagpur, Paschim Medinipur - 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-02-08","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202076","H-No-433/326,  Puratan Bazar,  Kharagpur, P. S-Kharagpur,  P. O-Kharagpur - 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202077","KHARAGPUR R S(DRM OFFICE),  KHARAGPUR, PASCHIM MIDNAPUR 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202078","KHARAGPUR RLY STATION, KHARAGPUR, PASCHIM MIDNAPUR 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-02-08","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202079","Option A Hijli  Co-operative Society,  Plot No- 64  Prembazar","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202080","P. O-Maheshpur Near , Samraipur, P. S-Sadatpur Near Tata Mattlick, Kharagpur Local, Mednapur-721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202081","JITENDRA SHARMA, NEAR RAM NIWAS DHARAMSALA, MALANCHA ROAD, KHARAGPUR - 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202082","Debra-Balichalk Road, Jamna Bus Stop, Kharagpur-721140","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202083","Keshiary Bus Stand,  Vill+P.O+P.S-Keshiary, Dist-Pachim Medinipur, Pin-721133  ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202084","JITENDRA SHARMA, NEAR RAM NIWAS SMRIT BHAWAN, MALANCHA ROAD, KHARAGPUR - 721301","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202085","392/352 ,  NIMGARIA PATNA,  KHARIDA MAIN ROAD,  KHARAGPUR,  P.O+P.S-KHARAGPUR","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202086","Mankapur SBI Bank Road, Vill. & P.O. Mankapur, P.S. Datan, Paschim Midnapur -721435","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202087","Kaushallya,  P.O + P.S â€“ Kharagpur,  Pin - 721301 (WB)","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202088","Bengal Energy Limited,   Nh 60,   Near Makrampur Toll Plaza,   P.O.- Tentulmuri,   P.S.-Kharagpur ,   Dist- West Midnapur,   Pin- 721437","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202089","Jhargram â€"" Silda Road, Thanagora Bus Stand, P.O. & P.S. â€"" Binpur, Paschim Midnapur â€"" 721502","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-02-06","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202090","Belda Station Road,Vill- Belda,  PO- Belda,  PS- Belda,  Dist- West Medinipur,  Pin- 721424 (WB)","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-02-08","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202091","DEWANMARO, NEAR HP PETROL PUMP, WARD NO.-21, P.O.- NIMPURA, P.S.- KHARAGPUR TOWN, DIST- WEST MIDNAPUR, PIN- 721304","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202092","OLD MALANCHA ROAD, KHARAGPUR, SENCHAK, PO AND PS- KHARAGPUR, DIST- WEST MIDNAPUR, 721304","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202093","Nimpura, P.O.- Kharagpur, P.S.- Kharagpur Town, Dist.- West Mednipur","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202096","RESHMI METALIKS LTD, GATE NO 2, FACTORY UNIT II, CHAKSONADHAR, NH - 6, GOKULPUR, PO - SHYAMRAIPUR, PS - KHARAGPUR (L), DIST - WEST MEDINIPUR, PIN - 721301, WEST BENGAL","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202097","RESHMI METALIKS LTD, GATE NO 2, FACTORY UNIT II, CHAKSONADHAR, NH - 6, GOKULPUR, PO - SHYAMRAIPUR, PS - KHARAGPUR (L), DIST - WEST MEDINIPUR, PIN - 721301, WEST BENGAL - 2nd ATM","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202098","SALUA BAZAR, BSF GROUND,KHARAGPUR, DIST PASCHIM MEDINIPUR, WEST BENGAL- 721101","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202099","ORISSA METALIKS PVT LTD, GATE NO 2, FACTORY UNIT II, CHAKSONADHAR","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202100","ORISSA METALIKS PVT LTD, GATE NO 2, FACTORY UNIT II, CHAKSONADHAR","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000202101","SBI SABONG BRANCH, Vill & Po-sabong, Dist-paschim Medinipur, West Bengal-721144","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209023","Bowbazar, Po+Ps - Dinhata, Dist - Cooch Behar - 736135","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209024","Vill+Po - Nigam Nagar,  Ps -  Dinhata,  Dist - Cooch Behar,  Pin - 736169","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209025","Vill Â€"" Din Hata,  Â Â Â  P.O. -  Baronakina ,  P.S. Â€"" Din Hata,  Coochbihar Dinhata Road","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209026","Vill.+P.O.- Baro Satdal, P.S.- Saheb Ganj, Dist.- Coochbehar, Pin- 736169","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","2024-03-31","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209027","Bowbazar, Po+Ps - Dinhata, Dist - Cooch Behar - 736135","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209028","P.O.+Vill- Boro Satdal,   P.S.-Dinhata,   Dist-Coochbehar","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209029","Sahebganj - Dolabari Road Crossing, Po - Dinhata, Dist - Coochbehar.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209030","Sahebganj - Dolabari Road Crossing, Po - Dinhata, Dist - Coochbehar. ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209031","SBI Gosanimari Branch, CITY: GOSANIMARI, DIST - COOCHBEHAR WEST BENGAL","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-04","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209032","Jamtala,  Dinhata,  Ps: Coochbihar","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-04","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000209033","Vill- Bhangni2, P.O.- Nigam Nagar, P.S.- Dinhata, Dist.- Coochbehar, Pin- 736169","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218010","Dhulian Bazar, Po- Dhuliyan, Ps- Samserganj, Dist- Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218011","Ntpc Road (N.H-18) , Farakka-742236","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218012","Dakbunglow More, Dhulian Dakbunglow, Murshidabad - 742202","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218013","NIMTITA RAIL GATE MURSHIDABAD ,VILL-DIHIGRAM, P.O-DAFAHAT, P.S-SUTI, DIST-MURSHIDABAD","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218014","Ntpc Road (N.H-18) , Farakka-742236","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218015","Shibnagar-Farakka, MurshidabadVill.- Shibnagar, P.O.- Arjunpur, P.S.- Farakka Dist.- Murshidabad, Pin- 742231","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000218016","Benigram-Farakka, MurshidabadVill.- Paikpara, P.O.- Beniagram, P.S.- Farakka, Dist.- Murshidabad, Pin- 742212","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228022","SBI Daspur Branch, DASPUR, DIST. PURBA MEDINIPUR, WEST BENGAL","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228023","Vill:Purul, Po Haur, Ps Paskura, Purba Medinipur,Dist. 721131","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228024","GHATAL-CHANDRAKONA ROAD, HALDERDIGHI - 721232","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228025","SBI Daspur Branch, DASPUR, DIST. PURBA MEDINIPUR, WEST BENGAL","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228027","Kharar Krishnapur, P.O.- Kharar, P.S.- Ghatal, Dist.- West Mednipur - 721222","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228028","Vill + P. O - Goura,  P. S - Daspur,  Pin - 721146 (Wb)","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228030","Vill. - Kushpata, +P.O.+P.S. - Ghata,  West Medinipur  -  721212","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228031","Bus Stand, Vill-Uttar Bar, P.O-Kheput, P.S-Daspur-721148","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228032","GHATAL-CHANDRAKONA ROAD, HALDERDIGHI - 721232","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228033","Vill:+PO:Dalpara,PS:Panshkura,Dist:East Medinipur,Pin:721467","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000228036","GOLGRAM,Vill + P. O - Golgram,  P. S - Debra,  Pin - 721136","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-13","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237029","Salar Bus Terminus, Po+Ps-Salar,Dist-Murshidabad,Pin-742101.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237030","Pancg Gram  Bazar, Vill+Po- Panchgram,Ps-Nabogram, Dist-Murshidabad,Pin-742184.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237031","VILL+POST-KHARERA, P.S-SALAR, DIS-MURSHIDABAD, PIN-742401","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237032","KANDIBAZAR, P.S+P.O-KANDIA,WARD NO 04 DIST-MURSHIDABAD. Pin-742137","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237033","VILL-Kandi Kalibari More,,PO+PS- KANDIR,DIST-MURSHIDABAD ,PIN-742137,W.B","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237034","VILL+POST-SALAR STATION ROAD,P.S-SALAR, DIS-MURSHIDABAD, PIN-742401","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237035","NAGAR COLLEGE MORE, VILL+P.O-NAGAR P.S-KHARGRAM,DIST-MUSHIDABAD","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237036","Kuli Chourasta Bank More. Vill+Po-Kuli, Ps-Burwan,Pin-742168, Dist- Murshidabad(West Nengal","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237037","Po-Gokarna, Ps-Kandi, Dist-Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237038","Vill.-Indrahata P.O.--Purandaarpur P.S.-Kandi, Murshidabad, West Bengal - 742171","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237039","Vill Satitara Panchim .  Dakbangla  . Po Gramsalika . Ps Barwan . , Dist . Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237040","Vill + P.O + P.S - Burwan,  Dist- Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237041","Vill- Shibrambal, P.O.- Panchthupi, P.S.- Burwan, Dist.- Murshidabad, Pin- 742161","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237042","VILL-DANGAPARA,PURATAN HAT,,PO+PS- KANDIR,DIST-MURSHIDABAD ,PIN-742137,W.B.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237043","Bharatpur Bus Stand PO+ PS – Bharatpur ,Dist- Murshidabad, WB,pin- 742301 ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237044","Vill.-+ P.O. MAHALANDI P.S.-KANDI ,DIST –MURSHADABAD,PIN-742136","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237045","Vill.+PO-SALAR  COLLEGE MORE , Ps- SALAR,Bharatpore,  Dist- Murshidabad-742401","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237046","Bharatpore Bus Stand,  Po+Ps- Bharatpore,  Dist- Murshidabad. ","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237047","Salar Stn Rd,  Salar, Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237048","Shop No - 2,  Vill+Po - Alugram. Ps - Bharatpur,  Kandi - Bharatpur To Amlai Main Road. State Bank Of India Br","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237049","Nagar Bazar, Khargram, P.O-NAGAR, P.S-KHARGRAM, DIST-MURSHIDABAD -742159","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237050","SALAR BUS STAND, PO+PS- Salar, Dist- Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237051","Vill+P.O-Panchgram,  P.S.-Nobogram, Dist-Murshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-20","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237052","VILL.- KANDRA, POST-MALIHATI, P.S- SALAR, DIST.-MURSHIDABAD, PIN-742401","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237053","VILL.- TALIBPUR, POST-TALIBPUR, P.S- SALAR, DIST.-MURSHIDABAD, PIN-742402","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237054","Jibanti, Murshidabad - Jibanti Station Road Bus Stand Jibanti, Murshidabad - Jibanti Station Road Bus Stand, Vill. + P.O.- Jibanti, P.S.- Kandi, Dist.- Murshidabad, Pin- 742136, west Bengal","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-04","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237055","Amlai, MURSHIDABAD - VILL+POST-Amlai, P.S-Bharatpur, DIS-MURSHIDABAD, PIN-742301 , west Bengal, LHO: Kolkata","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-02","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237056","KANDI SONAPOTTI  BAZAR, PO+PS-KANDI,DIST-MURSHIDABAD,PIN-742137.WORD-3.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237057","SUNDARPUR  BUSSTOP BAZAR,…MURSHIDABAD,BESIDE NEW MARKET., VILL+POST-SUNDARPUR,PS-BURWAN,DIST-MURSHIDABAD,PIN-742161.","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-13","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237058","JAJAN BUSSTOP BAZAR.. NEAR SCHOOL MORE, Musrshidabad","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-31","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237059","Sonarundi, MURSHIDABAD - VILL.- Sonarundi, POST-Bonwaribad Raj, P.S- Salar, Dist.-MURSHIDABAD, PIN-743123","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000237060","SHERPUR BUSSTOP BAZAR, VILL+PO-SHERPUR,PS-KHARGRAM,DIST-MURSHIDABAD,PIN-742159. LHO: Kolkata","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-31","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000259004","COURT ROAD, NH 17 PCARD BUIDLING HONAVAR , UTTARKANNADAPINCODE-581334","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2022-03-24","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000762147","# 1895, 1895/A, 1ST MAIN ROAD(RING ROAD 2ND CROSS, KENGERI SATTELITE TOWN BANGALOREPINCODE-560060","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-22","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000762148","# 456 Mumtaz Building Venkatareddy Layout  Doddakallasandra  Bangalore- 560062 ","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-30","2024-03-31","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000762149","S/Y NO.30/2 YELCHENHALLI SMS SCHOOL ROAD, CHUNCHUNGHATTA ROAD BANGALORE-560078 ","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1NW000762150","KS RESIDENCY #50 Near by patelamma tempal doddthuguru e-city post Bangalore 560100 LHO: BENGALURU","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-03-29","","500"
